t_years,z,x,r0,capital,log_capital_deviation,tax_rate,nu_tax_speed,ell_J_K,m_J_tau,output,fiscal_resources,J,X,N,c,varpi,lq_log_capital_deviation,lq_tax_rate
25.200000000000003,-1.806616591576036,0.0006597901901502963,0.02016121865036146,1.004079543128555,0.004071244354966159,0.5074679907935891,-0.00011467914118818602,0.9989090152512331,-8.134017219019586e-05,0.35464240204205216,0.25448197038135456,12.575565089613987,12.544360340849815,-0.031204748758270024,0.25343004045168754,-0.008602116002848279,0.004010664322744666,0.5073382866709774
25.400000000000002,-1.806616591576036,0.0006325616489241843,0.02016293055690379,1.0039897340661292,0.003981796183525537,0.5074437823315605,-0.00012734166891761447,0.9989473773333897,-9.03185712389191e-05,0.3546308604505254,0.25447538962229915,12.575378888290416,12.544258414061824,-0.03112047422516675,0.25342798125462196,-0.008233933487930603,0.003922259440854513,0.507314449734763
25.6,-1.806616591576036,0.000606456788329234,0.020164571837322003,1.003900741554703,0.0038931533889460064,0.5074170795539765,-0.00013962281789812705,0.9989853091230305,-9.902593311523868e-05,0.3546194476159725,0.2544687675817652,12.575197482517101,12.544160693771024,-0.03103678874458235,0.2534260070401879,-0.007880889371804102,0.003834660690923749,0.5072881556852642
25.8,-1.806616591576036,0.0005814292357687506,0.020166145404496662,1.003812582782238,0.003805333308804892,0.5073879584055337,-0.00015152592484951065,0.9990227965379365,-0.00010746466011638671,0.3546081643227593,0.25446210786351997,12.575020725184432,12.544067006370849,-0.030953718813432906,0.2534241143010629,-0.007542358895325833,0.00374788510448596,0.5072594797385914
26.0,-1.806616591576036,0.0005574345323728273,0.020167654051239985,1.003725274041314,0.003718352392672093,0.5073564941495476,-0.00016305449465754148,0.9990598264951752,-0.00011563727296974565,0.3545970113016976,0.2544554140114134,12.574848475070201,12.543977185420191,-0.030871289651082386,0.2534222996746857,-0.007217743065457357,0.003661948813087522,0.5072284964173017
26.200000000000003,-1.806616591576036,0.0005344300540217399,0.020169100455239404,1.00363883074525,0.003632226217643479,0.5073227613331973,-0.00017421219072685936,0.9990963868755731,-0.0001235464039695213,0.3545859892297233,0.2544486895081291,12.574680596578915,12.543891071347629,-0.030789525233936285,0.25342055993728185,-0.006906467593217948,0.0035768670678332196,0.5071952795179681
26.400000000000002,-1.806616591576036,0.0005123749356285897,0.020170487183798037,1.0035532674390397,0.003546969498728014,0.5072868337489983,-0.00018500282637164337,0.999132466494329,-0.0001311947908517554,0.35457509872904436,0.2544419377735027,12.574516959492183,12.543808511167674,-0.030708448329178687,0.2534188919981301,-0.006607981875373452,0.0034926542587530108,0.5071599020808157
26.6,-1.806616591576036,0.0004912299985466796,0.020171816698380376,1.0034685978268467,0.00346259611574848,0.507248784412912,-0.00019543035370740326,0.9991680550549153,-0.00013858526890044373,0.35456434036836587,0.25443516216452067,12.57435743872982,12.543729358208497,-0.03062808052772683,0.25341729289406256,-0.0063217580180338715,0.003409323933986469,0.5071224363613442
26.8,-1.806616591576036,0.0004709576809726879,0.020173091358971187,1.0033848347931564,0.003379119133944458,0.5072086855403458,-0.00020549885414663415,0.9992031431114612,-0.0001457207641935392,0.35455371466344004,0.2544283659748841,12.5742019141213,12.54365347185219,-0.030548442276468614,0.2534157597842167,-0.0060472899004684975,0.0033268888187816133,0.5070829538038595
27.0,-1.806616591576036,0.00045152197122199007,0.02017431342825523,1.0033019904208031,0.0032965508214811414,0.5071666085216537,-0.0002152125297761572,0.9992377220355523,-0.00015260428747650064,0.35454322207732175,0.25442155243439046,12.574050270187195,12.543580717284822,-0.03046955290974526,0.25341428994498616,-0.005784092277477616,0.0032453608343049976,0.5070415250168431
